,Temperature,Humidity,Sound_speed_20,0.05,0.4625,0.8750000000000001,1.2875,1.7000000000000002,2.1125,2.525,2.9375,3.35,3.7625,4.175,4.5875,5.0
114,18.0,25.0,356.17868817037686,35.99103948723757,36.54971084772008,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,43.97021721136937,46.76455788581021,50.50851617956232,54.5522147967359,62.66403939845544
115,20.0,25.0,340.4879555281037,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
116,22.0,25.0,396.56170485437417,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,36.54971084772008,36.54971084772008
117,24.0,25.0,343.46864388298707,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206
118,26.0,25.0,364.8536035693534,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.98459272639334,43.29812157776688
119,28.0,25.0,345.3081934352293,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
120,30.0,25.0,354.05761264009755,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334
121,32.0,25.0,357.5598365440747,37.11705419138145,40.08863585839502,41.98459272639334,43.29812157776688,43.97021721136937,45.345868257568206,46.04975006461351,48.227632600028514,48.976246630114034,49.73648103084244,51.29253525353195,52.08872427338086,53.718370715593814
122,34.0,25.0,342.1044465820586,37.11705419138145,43.29812157776688,44.65274545784855,46.04975006461351,46.76455788581021,48.227632600028514,57.13221394346994,57.13221394346994,58.01904944880436,58.01904944880436,58.01904944880436,58.91965086935957,58.91965086935957
123,36.0,25.0,363.9167430210758,36.54971084772008,38.27829736161054,40.71091220978629,47.490461320349596,48.227632600028514,48.976246630114034,48.976246630114034,49.73648103084244,50.50851617956232,51.29253525353195,52.08872427338086,52.89727214724615,53.718370715593814
124,38.0,25.0,351.2320999060196,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
125,40.0,25.0,361.94415718717687,37.11705419138145,40.08863585839502,41.98459272639334,43.29812157776688,45.345868257568206,46.04975006461351,51.29253525353195,109.1044295934718,112.51786787588213,117.83930173871916,123.41240814824702,129.24908973679953,135.36181206126594
126,0.0,30.0,328.65319263101424,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568
127,2.0,30.0,342.28996515451564,37.11705419138145,40.71091220978629,57.13221394346994,64.62454486839977,67.68090603063297,70.88181511305702,74.23410838276291,76.55659472322108,78.95174230955568,82.68569570724627,85.27259818395133,89.3054909156971,92.09950012922702
128,4.0,30.0,352.90728381427954,36.54971084772008,38.27829736161054,39.47587115477783,40.71091220978629,42.63629909197568,43.97021721136937,44.65274545784855,46.04975006461351,47.490461320349596,48.976246630114034,50.50851617956232,52.08872427338086,52.89727214724615
129,6.0,30.0,338.44453653819596,37.11705419138145,38.27829736161054,40.08863585839502,41.342847853623134,42.63629909197568,43.29812157776688,44.65274545784855,46.04975006461351,48.976246630114034,56.258933937941066,0.0,0.0,0.0
130,8.0,30.0,341.23618805905477,37.693204129189006,40.08863585839502,41.98459272639334,43.29812157776688,45.345868257568206,46.76455788581021,51.29253525353195,125.32807879691089,131.25536034840516,139.59673811319595,148.4682167655258,162.84364883914515,262.5107206968103
131,10.0,30.0,333.64099925857556,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206
132,12.0,30.0,336.0614512367976,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855,45.345868257568206
133,14.0,30.0,366.6099717017563,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568
134,16.0,30.0,339.5180537377782,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
135,18.0,30.0,352.5439637121692,36.54971084772008,38.872472711048495,40.71091220978629,43.29812157776688,48.227632600028514,54.5522147967359,62.66403939845544,67.68090603063297,71.98207897447516,75.38640825837804,78.95174230955568,81.42182441957257,86.59624315553374
136,20.0,30.0,356.48654989052227,35.99103948723757,37.11705419138145,38.27829736161054,38.872472711048495,40.71091220978629,43.97021721136937,58.91965086935957,82.68569570724627,83.96918545278668,86.59624315553374,87.94043442273875,89.3054909156971,90.69173651513641
137,22.0,30.0,365.28802952504486,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134
138,24.0,30.0,342.70527346482027,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
139,26.0,30.0,364.945331696779,35.99103948723757,36.54971084772008,37.693204129189006,38.872472711048495,40.08863585839502,41.98459272639334,56.258933937941066,58.01904944880436,60.76300949937213,61.70620407412351,62.66403939845544,64.62454486839977,65.62768017420258
140,28.0,30.0,345.1082278183839,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
141,30.0,30.0,374.09774389604024,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783
142,32.0,30.0,350.7795100222718,37.11705419138145,40.08863585839502,41.98459272639334,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,46.76455788581021,47.490461320349596,48.227632600028514,48.227632600028514
143,34.0,30.0,354.5301069217784,37.11705419138145,39.47587115477783,41.342847853623134,42.63629909197568,43.29812157776688,45.345868257568206,46.04975006461351,47.490461320349596,50.50851617956232,52.89727214724615,56.258933937941066,59.83423188672673,0.0
144,36.0,30.0,351.47283856159135,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,45.345868257568206
145,38.0,30.0,369.3261536578772,35.99103948723757,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.97021721136937,44.65274545784855,47.490461320349596,50.50851617956232,52.89727214724615,54.5522147967359
146,40.0,30.0,363.62137203166225,37.11705419138145,37.693204129189006,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
147,0.0,35.0,335.4326396495071,37.11705419138145,38.27829736161054,40.08863585839502,41.98459272639334,42.63629909197568,43.97021721136937,45.345868257568206,46.76455788581021,49.73648103084244,52.89727214724615,56.258933937941066,61.70620407412351,0.0
148,2.0,35.0,320.70861331704333,35.99103948723757,36.54971084772008,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
149,4.0,35.0,345.51380488263504,40.71091220978629,43.97021721136937,60.76300949937213,62.66403939845544,65.62768017420258,67.68090603063297,69.79836905659798,71.98207897447516,73.09942169544017,75.38640825837804,77.744945422097,80.17727171679005,81.42182441957257
150,6.0,35.0,319.13476964818403,35.99103948723757,37.11705419138145,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,44.65274545784855,44.65274545784855,45.345868257568206,45.345868257568206
151,8.0,35.0,360.5431890782439,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134
152,10.0,35.0,354.3264854240211,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688
153,12.0,35.0,335.7186358099879,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
154,14.0,35.0,352.50671441360794,37.11705419138145,54.5522147967359,57.13221394346994,60.76300949937213,62.66403939845544,64.62454486839977,66.6463866603332,67.68090603063297,69.79836905659798,71.98207897447516,74.23410838276291,76.55659472322108,77.744945422097
155,16.0,35.0,340.9987164220651,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
156,18.0,35.0,345.89863052378945,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,41.98459272639334
157,20.0,35.0,355.0438773045649,39.47587115477783,43.29812157776688,62.66403939845544,65.62768017420258,67.68090603063297,68.73148374079413,70.88181511305702,73.09942169544017,75.38640825837804,77.744945422097,78.95174230955568,81.42182441957257,83.96918545278668
158,22.0,35.0,342.05668367900967,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
159,24.0,35.0,362.9807060649991,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,42.63629909197568,60.76300949937213,62.66403939845544,64.62454486839977,66.6463866603332,67.68090603063297
160,26.0,35.0,345.3244170203436,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
161,28.0,35.0,362.53537208675647,35.99103948723757,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,43.97021721136937,44.65274545784855,47.490461320349596,50.50851617956232,54.5522147967359,58.01904944880436
162,30.0,35.0,370.7704123412179,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.98459272639334,42.63629909197568
163,32.0,35.0,347.76985679136965,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
164,34.0,35.0,350.3948894786189,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,41.98459272639334
165,36.0,35.0,350.6846700701369,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351
166,38.0,35.0,383.87714686185365,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629
167,40.0,35.0,356.99830000809527,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688
168,0.0,40.0,350.0568208813128,35.99103948723757,37.11705419138145,37.693204129189006,38.872472711048495,40.08863585839502,40.71091220978629,42.63629909197568,43.97021721136937,46.04975006461351,49.73648103084244,52.08872427338086,53.718370715593814,54.5522147967359
169,2.0,40.0,343.6131585918874,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
170,4.0,40.0,328.46226035661624,38.872472711048495,44.65274545784855,46.76455788581021,47.490461320349596,48.976246630114034,49.73648103084244,50.50851617956232,51.29253525353195,52.89727214724615,53.718370715593814,54.5522147967359,55.39900223305413,56.258933937941066
171,6.0,40.0,326.3668926319528,37.11705419138145,41.342847853623134,44.65274545784855,46.04975006461351,47.490461320349596,48.227632600028514,48.227632600028514,48.976246630114034,49.73648103084244,49.73648103084244,50.50851617956232,51.29253525353195,51.29253525353195
172,8.0,40.0,356.86077218399777,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568
173,10.0,40.0,342.3275166118115,38.27829736161054,41.98459272639334,43.97021721136937,46.04975006461351,51.29253525353195,114.26442788693988,119.66846377345345,125.32807879691089,133.2927733206664,141.76363022611403,150.77281651675608,175.8808688454775,0.0
174,12.0,40.0,335.77998416275807,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
175,14.0,40.0,349.6337170583199,37.693204129189006,42.63629909197568,45.345868257568206,66.6463866603332,68.73148374079413,71.98207897447516,74.23410838276291,77.744945422097,80.17727171679005,82.68569570724627,86.59624315553374,89.3054909156971,93.52911577162043
176,16.0,40.0,342.8811345400262,37.11705419138145,38.27829736161054,40.08863585839502,41.342847853623134,42.63629909197568,43.29812157776688,44.65274545784855,45.345868257568206,46.76455788581021,51.29253525353195,53.718370715593814,59.83423188672673,0.0
177,18.0,40.0,340.89327953248926,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
178,20.0,40.0,376.3476982982765,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,39.47587115477783,40.08863585839502,40.08863585839502
179,22.0,40.0,345.4380248151397,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.04975006461351
180,24.0,40.0,356.1326476939591,37.11705419138145,39.47587115477783,43.97021721136937,58.01904944880436,66.6463866603332,68.73148374079413,73.09942169544017,75.38640825837804,77.744945422097,81.42182441957257,83.96918545278668,87.94043442273875,90.69173651513641
181,26.0,40.0,344.8761261261261,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206
182,28.0,40.0,361.96163671907584,35.99103948723757,37.693204129189006,38.872472711048495,40.08863585839502,40.71091220978629,42.63629909197568,44.65274545784855,50.50851617956232,56.258933937941066,60.76300949937213,65.62768017420258,67.68090603063297,70.88181511305702
183,30.0,40.0,346.6327108092813,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
184,32.0,40.0,373.14030436281433,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,43.97021721136937,44.65274545784855,46.76455788581021,49.73648103084244
185,34.0,40.0,349.0912545120639,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,43.97021721136937
186,36.0,40.0,355.74844309638286,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
187,38.0,40.0,373.27245789483885,37.11705419138145,38.872472711048495,40.71091220978629,44.65274545784855,46.76455788581021,49.73648103084244,50.50851617956232,52.08872427338086,53.718370715593814,54.5522147967359,56.258933937941066,58.01904944880436,58.91965086935957
188,40.0,40.0,355.1410900657133,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,42.63629909197568
189,0.0,45.0,341.1886672752875,37.11705419138145,41.342847853623134,42.63629909197568,44.65274545784855,70.88181511305702,73.09942169544017,75.38640825837804,77.744945422097,80.17727171679005,82.68569570724627,86.59624315553374,89.3054909156971,92.09950012922702
190,2.0,45.0,344.2999234889058,38.27829736161054,42.63629909197568,60.76300949937213,62.66403939845544,65.62768017420258,66.6463866603332,68.73148374079413,70.88181511305702,73.09942169544017,75.38640825837804,77.744945422097,78.95174230955568,81.42182441957257
191,4.0,45.0,332.36362540132353,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
192,6.0,45.0,335.0605540275646,38.27829736161054,46.04975006461351,63.63674273358635,71.98207897447516,78.95174230955568,86.59624315553374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,8.0,45.0,353.8216569244294,35.99103948723757,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,43.97021721136937,56.258933937941066,57.13221394346994,59.83423188672673,60.76300949937213,62.66403939845544,64.62454486839977,65.62768017420258
194,10.0,45.0,325.72086977073974,35.99103948723757,37.693204129189006,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
195,12.0,45.0,340.1727861771058,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
196,14.0,45.0,339.7272937370002,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937
197,16.0,45.0,356.8018899982201,37.11705419138145,40.71091220978629,46.04975006461351,48.227632600028514,50.50851617956232,52.08872427338086,53.718370715593814,55.39900223305413,57.13221394346994,58.91965086935957,60.76300949937213,62.66403939845544,64.62454486839977
198,18.0,45.0,341.66447154345565,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
199,20.0,45.0,351.9496895500471,38.27829736161054,41.98459272639334,43.29812157776688,46.04975006461351,81.42182441957257,82.68569570724627,87.94043442273875,89.3054909156971,92.09950012922702,96.45526520005703,99.47296206168487,104.17744854676172,107.43674143118763
200,22.0,45.0,350.4283012570919,37.11705419138145,39.47587115477783,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,45.345868257568206,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596,48.227632600028514
201,24.0,45.0,363.8973323066057,35.99103948723757,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.98459272639334,42.63629909197568,43.97021721136937,47.490461320349596,52.89727214724615,54.5522147967359
202,26.0,45.0,345.77387486278815,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568
203,28.0,45.0,335.96928280842894,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
204,30.0,45.0,346.4420946784609,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
205,32.0,45.0,372.83846041067693,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502
206,34.0,45.0,352.9920276630488,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
207,36.0,45.0,360.09406538850965,37.693204129189006,41.342847853623134,42.63629909197568,43.97021721136937,46.04975006461351,51.29253525353195,97.95249326022807,101.01703235912464,105.7945442944923,109.1044295934718,112.51786787588213,117.83930173871916,123.41240814824702
208,38.0,45.0,377.2793262171353,35.99103948723757,37.693204129189006,38.872472711048495,40.08863585839502,40.71091220978629,41.98459272639334,43.29812157776688,44.65274545784855,45.345868257568206,46.76455788581021,47.490461320349596,49.73648103084244,50.50851617956232
209,40.0,45.0,353.8303539908212,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
210,0.0,50.0,342.26906539589896,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
211,2.0,50.0,340.1203146691347,38.27829736161054,41.342847853623134,42.63629909197568,44.65274545784855,47.490461320349596,89.3054909156971,92.09950012922702,94.98092264069919,99.47296206168487,104.17744854676172,107.43674143118763,112.51786787588213,117.83930173871916
212,4.0,50.0,346.51287047804635,40.71091220978629,53.718370715593814,55.39900223305413,57.13221394346994,60.76300949937213,62.66403939845544,64.62454486839977,66.6463866603332,67.68090603063297,69.79836905659798,71.98207897447516,74.23410838276291,76.55659472322108
213,6.0,50.0,353.0120659816075,36.54971084772008,38.27829736161054,40.08863585839502,43.97021721136937,45.345868257568206,47.490461320349596,49.73648103084244,52.08872427338086,53.718370715593814,54.5522147967359,56.258933937941066,58.01904944880436,59.83423188672673
214,8.0,50.0,352.09294906493983,35.99103948723757,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,43.29812157776688,46.04975006461351,53.718370715593814,56.258933937941066,58.91965086935957,61.70620407412351,64.62454486839977
215,10.0,50.0,343.08386494476423,37.11705419138145,39.47587115477783,41.342847853623134,42.63629909197568,43.97021721136937,45.345868257568206,46.76455788581021,51.29253525353195,114.26442788693988,119.66846377345345,125.32807879691089,131.25536034840516,139.59673811319595
216,12.0,50.0,348.20920977828314,37.11705419138145,40.08863585839502,41.98459272639334,43.29812157776688,46.04975006461351,75.38640825837804,77.744945422097,81.42182441957257,82.68569570724627,86.59624315553374,89.3054909156971,92.09950012922702,94.98092264069919
217,14.0,50.0,336.73375889557434,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855
218,16.0,50.0,339.03777849531804,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
219,18.0,50.0,340.0731041502799,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206
220,20.0,50.0,355.5878084179972,36.54971084772008,40.71091220978629,47.490461320349596,50.50851617956232,53.718370715593814,55.39900223305413,58.01904944880436,61.70620407412351,64.62454486839977,66.6463866603332,69.79836905659798,73.09942169544017,75.38640825837804
221,22.0,50.0,342.0089341109319,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,43.97021721136937
222,24.0,50.0,357.0618907277261,36.54971084772008,40.71091220978629,50.50851617956232,54.5522147967359,57.13221394346994,62.66403939845544,66.6463866603332,68.73148374079413,71.98207897447516,74.23410838276291,77.744945422097,81.42182441957257,83.96918545278668
223,26.0,50.0,344.2784205349198,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206
224,28.0,50.0,338.8502143746254,36.54971084772008,39.47587115477783,40.71091220978629,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596,47.490461320349596,48.976246630114034
225,30.0,50.0,346.68721109399087,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
226,32.0,50.0,339.0899164962247,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
227,34.0,50.0,349.52841404454307,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937,44.65274545784855,45.345868257568206
