,Temperature,Humidity,Sound_speed_20,0.05,0.6000000000000001,1.1500000000000001,1.7000000000000002,2.25,2.8,3.35,3.9000000000000004,4.45,5.0
142,32.0,30.0,347.3097278225807,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
143,34.0,30.0,362.9151716646368,37.693204129189006,43.29812157776688,67.68090603063297,69.79836905659798,73.09942169544017,75.38640825837804,77.744945422097,81.42182441957257,85.27259818395133,87.94043442273875
144,36.0,30.0,350.6846700701369,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937
145,38.0,30.0,381.35063023985265,35.99103948723757,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937
146,40.0,30.0,352.2476756445893,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
147,0.0,35.0,332.0083115005873,37.693204129189006,41.342847853623134,43.97021721136937,46.04975006461351,49.73648103084244,53.718370715593814,58.01904944880436,61.70620407412351,68.73148374079413,0.0
148,2.0,35.0,316.9147655404112,35.99103948723757,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
149,4.0,35.0,336.71833244254407,37.11705419138145,39.47587115477783,41.342847853623134,43.29812157776688,44.65274545784855,46.76455788581021,150.77281651675608,0.0,0.0,0.0
150,6.0,35.0,381.26354199298913,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,36.54971084772008,36.54971084772008,36.54971084772008
151,8.0,35.0,352.0456362815852,35.99103948723757,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,43.97021721136937,50.50851617956232,54.5522147967359,60.76300949937213
152,10.0,35.0,354.61463640894993,35.99103948723757,37.693204129189006,39.47587115477783,40.71091220978629,43.97021721136937,49.73648103084244,53.718370715593814,56.258933937941066,58.01904944880436,60.76300949937213
153,12.0,35.0,335.30002128889026,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
154,14.0,35.0,359.6971604148581,35.99103948723757,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937
155,16.0,35.0,338.56405846947547,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937
156,18.0,35.0,350.6846700701369,35.99103948723757,38.27829736161054,40.71091220978629,42.63629909197568,50.50851617956232,74.23410838276291,81.42182441957257,89.3054909156971,94.98092264069919,102.5850705070639
157,20.0,35.0,338.88666892078805,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
158,22.0,35.0,341.69623901690653,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
159,24.0,35.0,355.4616971885479,39.47587115477783,43.29812157776688,48.976246630114034,74.23410838276291,77.744945422097,81.42182441957257,83.96918545278668,87.94043442273875,90.69173651513641,94.98092264069919
160,26.0,35.0,344.3859621722086,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
161,28.0,35.0,364.13444753018297,35.99103948723757,37.11705419138145,38.872472711048495,40.08863585839502,40.71091220978629,43.29812157776688,46.04975006461351,53.718370715593814,58.91965086935957,63.63674273358635
162,30.0,35.0,346.54554598604386,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
163,32.0,35.0,347.8137421919364,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
164,34.0,35.0,354.14290991439543,38.27829736161054,41.98459272639334,45.345868257568206,65.62768017420258,148.4682167655258,0.0,0.0,0.0,0.0,0.0
165,36.0,35.0,362.21170904790057,37.693204129189006,42.63629909197568,44.65274545784855,46.04975006461351,48.227632600028514,48.976246630114034,51.29253525353195,52.08872427338086,55.39900223305413,56.258933937941066
166,38.0,35.0,365.43529060806446,37.11705419138145,48.227632600028514,54.5522147967359,61.70620407412351,66.6463866603332,69.79836905659798,74.23410838276291,77.744945422097,81.42182441957257,86.59624315553374
167,40.0,35.0,374.05452453627646,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.98459272639334,43.29812157776688,68.73148374079413
168,0.0,40.0,342.7265803503428,38.27829736161054,43.29812157776688,62.66403939845544,65.62768017420258,67.68090603063297,69.79836905659798,73.09942169544017,75.38640825837804,78.95174230955568,82.68569570724627
169,2.0,40.0,343.56689047948254,35.99103948723757,38.872472711048495,40.71091220978629,42.63629909197568,46.04975006461351,50.50851617956232,56.258933937941066,62.66403939845544,67.68090603063297,74.23410838276291
170,4.0,40.0,345.07042253521126,37.693204129189006,42.63629909197568,46.04975006461351,66.6463866603332,68.73148374079413,71.98207897447516,74.23410838276291,77.744945422097,80.17727171679005,82.68569570724627
171,6.0,40.0,349.48963418499966,38.27829736161054,48.976246630114034,52.08872427338086,54.5522147967359,57.13221394346994,59.83423188672673,62.66403939845544,64.62454486839977,66.6463866603332,68.73148374079413
172,8.0,40.0,352.69052916308135,35.99103948723757,37.693204129189006,38.872472711048495,40.71091220978629,43.29812157776688,47.490461320349596,52.89727214724615,56.258933937941066,59.83423188672673,62.66403939845544
173,10.0,40.0,374.80163568557833,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.27829736161054
174,12.0,40.0,335.40712797188974,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
175,14.0,40.0,351.74757126676985,38.872472711048495,43.29812157776688,62.66403939845544,65.62768017420258,67.68090603063297,69.79836905659798,73.09942169544017,75.38640825837804,77.744945422097,81.42182441957257
176,16.0,40.0,350.00000000000006,37.11705419138145,40.71091220978629,54.5522147967359,67.68090603063297,74.23410838276291,77.744945422097,82.68569570724627,89.3054909156971,94.98092264069919,101.01703235912464
177,18.0,40.0,354.9027140446122,35.99103948723757,38.872472711048495,73.09942169544017,75.38640825837804,77.744945422097,80.17727171679005,82.68569570724627,85.27259818395133,87.94043442273875,90.69173651513641
178,20.0,40.0,367.6130947428509,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783
179,22.0,40.0,342.3487765494971,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
180,24.0,40.0,354.5130068490949,36.54971084772008,46.04975006461351,51.29253525353195,58.01904944880436,89.3054909156971,93.52911577162043,96.45526520005703,101.01703235912464,105.7945442944923,110.79800446610825
181,26.0,40.0,344.434377831235,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
182,28.0,40.0,367.3458905203323,35.99103948723757,37.693204129189006,38.872472711048495,40.71091220978629,43.29812157776688,45.345868257568206,50.50851617956232,52.89727214724615,54.5522147967359,57.13221394346994
183,30.0,40.0,348.11025859619207,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937
184,32.0,40.0,345.62211981566816,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334
185,34.0,40.0,354.93529070890474,37.11705419138145,38.872472711048495,39.47587115477783,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
186,36.0,40.0,351.42242409753766,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
187,38.0,40.0,333.4845735027223,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
188,40.0,40.0,352.5969041831905,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688
189,0.0,45.0,313.18353549413405,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,42.63629909197568
190,2.0,45.0,329.2764877174643,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937
191,4.0,45.0,323.3185237320195,36.54971084772008,38.872472711048495,41.98459272639334,43.29812157776688,43.97021721136937,53.718370715593814,53.718370715593814,54.5522147967359,54.5522147967359,55.39900223305413
192,6.0,45.0,330.78804062467185,37.693204129189006,50.50851617956232,52.89727214724615,55.39900223305413,57.13221394346994,59.83423188672673,61.70620407412351,63.63674273358635,65.62768017420258,67.68090603063297
193,8.0,45.0,332.018309943986,37.693204129189006,50.50851617956232,52.89727214724615,55.39900223305413,58.01904944880436,59.83423188672673,60.76300949937213,62.66403939845544,64.62454486839977,66.6463866603332
194,10.0,45.0,362.42170564476277,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,43.29812157776688,43.97021721136937
195,12.0,45.0,336.6720615628912,37.11705419138145,38.27829736161054,40.08863585839502,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
196,14.0,45.0,338.50168867055584,37.11705419138145,38.872472711048495,40.08863585839502,41.342847853623134,41.98459272639334,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351
197,16.0,45.0,347.780827103246,37.693204129189006,43.97021721136937,51.29253525353195,90.69173651513641,96.45526520005703,102.5850705070639,107.43674143118763,114.26442788693988,121.52601899874426,129.24908973679953
198,18.0,45.0,339.4605579161278,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
199,20.0,45.0,350.90790457851267,37.11705419138145,48.227632600028514,62.66403939845544,69.79836905659798,77.744945422097,85.27259818395133,92.09950012922702,99.47296206168487,107.43674143118763,114.26442788693988
200,22.0,45.0,343.5328576325055,37.11705419138145,38.872472711048495,39.47587115477783,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
201,24.0,45.0,367.5461258365711,35.99103948723757,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.98459272639334,43.29812157776688,43.97021721136937,45.345868257568206
202,26.0,45.0,359.57835169633347,35.99103948723757,38.27829736161054,40.71091220978629,75.38640825837804,77.744945422097,80.17727171679005,82.68569570724627,86.59624315553374,89.3054909156971,90.69173651513641
203,28.0,45.0,343.08386494476423,37.693204129189006,47.490461320349596,49.73648103084244,51.29253525353195,53.718370715593814,56.258933937941066,58.91965086935957,60.76300949937213,77.744945422097,78.95174230955568
204,30.0,45.0,347.67115511967444,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
205,32.0,45.0,373.5803154021538,35.99103948723757,36.54971084772008,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783,40.08863585839502
206,34.0,45.0,349.96111543161874,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688
207,36.0,45.0,398.05302307566683,35.99103948723757,35.99103948723757,35.99103948723757,36.54971084772008,36.54971084772008,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,37.693204129189006
208,38.0,45.0,339.4030815644866,35.99103948723757,36.54971084772008,37.693204129189006,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502,40.71091220978629,42.63629909197568,52.08872427338086
209,40.0,45.0,352.38277878991266,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,43.97021721136937
210,0.0,50.0,355.2582212023308,35.99103948723757,37.11705419138145,37.693204129189006,38.872472711048495,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937
211,2.0,50.0,356.4109941138466,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783
212,4.0,50.0,338.4549263994841,37.11705419138145,39.47587115477783,41.342847853623134,43.29812157776688,45.345868257568206,51.29253525353195,143.96415794895032,157.9034846191113,258.49817947359907,0.0
213,6.0,50.0,341.8498651204614,36.54971084772008,41.98459272639334,43.29812157776688,45.345868257568206,46.76455788581021,49.73648103084244,51.29253525353195,55.39900223305413,127.2734854671727,135.36181206126594
214,8.0,50.0,336.6617808721143,38.27829736161054,43.97021721136937,51.29253525353195,61.70620407412351,70.88181511305702,80.17727171679005,0.0,0.0,0.0,0.0
215,10.0,50.0,338.7356939857132,37.11705419138145,40.08863585839502,42.63629909197568,43.97021721136937,45.345868257568206,46.76455788581021,48.976246630114034,51.29253525353195,52.89727214724615,55.39900223305413
216,12.0,50.0,352.35462375557296,37.11705419138145,53.718370715593814,56.258933937941066,58.91965086935957,62.66403939845544,64.62454486839977,66.6463866603332,69.79836905659798,71.98207897447516,74.23410838276291
217,14.0,50.0,337.605070965964,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
218,16.0,50.0,357.09073911397303,35.99103948723757,37.11705419138145,38.872472711048495,40.08863585839502,40.71091220978629,42.63629909197568,43.97021721136937,45.345868257568206,47.490461320349596,52.08872427338086
219,18.0,50.0,341.8021732727752,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
220,20.0,50.0,357.0618907277261,40.71091220978629,54.5522147967359,57.13221394346994,60.76300949937213,62.66403939845544,65.62768017420258,67.68090603063297,69.79836905659798,73.09942169544017,75.38640825837804
221,22.0,50.0,342.0513775130305,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
222,24.0,50.0,335.25413936233286,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
223,26.0,50.0,345.06502245661255,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
224,28.0,50.0,339.2620857309905,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
225,30.0,50.0,354.99243326786234,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937
226,32.0,50.0,356.7614794680129,38.27829736161054,42.63629909197568,45.345868257568206,96.45526520005703,102.5850705070639,107.43674143118763,114.26442788693988,121.52601899874426,129.24908973679953,137.46296748158827
227,34.0,50.0,354.77538936800096,37.11705419138145,38.872472711048495,40.71091220978629,41.98459272639334,43.29812157776688,43.97021721136937,45.345868257568206,46.04975006461351,47.490461320349596,48.976246630114034
228,36.0,50.0,374.55410225921526,36.54971084772008,38.872472711048495,40.71091220978629,42.63629909197568,44.65274545784855,45.345868257568206,47.490461320349596,48.976246630114034,50.50851617956232,52.08872427338086
229,38.0,50.0,351.47283856159135,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
230,40.0,50.0,352.6250979514162,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568,43.29812157776688,43.97021721136937
231,0.0,55.0,341.46271480310946,37.11705419138145,40.08863585839502,44.65274545784855,50.50851617956232,57.13221394346994,64.62454486839977,69.79836905659798,75.38640825837804,80.17727171679005,86.59624315553374
232,2.0,55.0,347.38633141128645,37.693204129189006,49.73648103084244,52.08872427338086,54.5522147967359,57.13221394346994,59.83423188672673,62.66403939845544,64.62454486839977,66.6463866603332,68.73148374079413
233,4.0,55.0,354.2561167251506,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134
234,6.0,55.0,356.0126773163652,35.99103948723757,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.08863585839502
235,8.0,55.0,353.8113155158852,35.99103948723757,37.11705419138145,37.693204129189006,38.872472711048495,40.08863585839502,40.71091220978629,41.98459272639334,43.97021721136937,46.04975006461351,53.718370715593814
236,10.0,55.0,336.1895468683296,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
237,12.0,55.0,355.9482208724608,35.99103948723757,37.11705419138145,37.693204129189006,38.872472711048495,40.08863585839502,40.71091220978629,41.98459272639334,43.97021721136937,48.227632600028514,54.5522147967359
238,14.0,55.0,336.7234744365036,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,44.65274545784855
239,16.0,55.0,361.1024679429442,36.54971084772008,40.71091220978629,43.97021721136937,46.04975006461351,47.490461320349596,48.227632600028514,50.50851617956232,52.08872427338086,52.89727214724615,54.5522147967359
240,18.0,55.0,339.3926334097801,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
241,20.0,55.0,340.8616611788712,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
242,22.0,55.0,369.9652191375916,35.99103948723757,37.11705419138145,37.693204129189006,38.872472711048495,40.08863585839502,40.71091220978629,41.98459272639334,42.63629909197568,43.97021721136937,44.65274545784855
243,24.0,55.0,347.47939549616274,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568
244,26.0,55.0,364.6184689050782,35.99103948723757,37.693204129189006,39.47587115477783,40.71091220978629,43.97021721136937,49.73648103084244,53.718370715593814,56.258933937941066,58.91965086935957,61.70620407412351
245,28.0,55.0,347.17848595541,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937,44.65274545784855
246,30.0,55.0,354.2794710711933,38.27829736161054,43.29812157776688,47.490461320349596,105.7945442944923,112.51786787588213,119.66846377345345,129.24908973679953,139.59673811319595,153.11318944644216,0.0
247,32.0,55.0,364.99975170084923,38.27829736161054,54.5522147967359,57.13221394346994,60.76300949937213,62.66403939845544,64.62454486839977,66.6463866603332,68.73148374079413,70.88181511305702,73.09942169544017
248,34.0,55.0,349.0249461820946,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
249,36.0,55.0,348.14873292808085,37.11705419138145,38.872472711048495,40.08863585839502,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351
250,38.0,55.0,351.7531825287943,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688,43.97021721136937
251,40.0,55.0,355.7197476890315,37.693204129189006,52.08872427338086,57.13221394346994,59.83423188672673,62.66403939845544,64.62454486839977,67.68090603063297,69.79836905659798,71.98207897447516,75.38640825837804
252,0.0,60.0,344.137764557463,35.99103948723757,37.693204129189006,39.47587115477783,40.71091220978629,42.63629909197568,43.97021721136937,47.490461320349596,50.50851617956232,54.5522147967359,59.83423188672673
253,2.0,60.0,336.0307228089425,37.11705419138145,38.872472711048495,40.71091220978629,42.63629909197568,43.97021721136937,45.345868257568206,48.227632600028514,52.89727214724615,58.91965086935957,0.0
254,4.0,60.0,360.1915068687232,35.99103948723757,37.11705419138145,37.693204129189006,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688
255,6.0,60.0,325.99053814311065,35.99103948723757,39.47587115477783,41.342847853623134,42.63629909197568,43.97021721136937,44.65274545784855,45.345868257568206,46.04975006461351,46.76455788581021,47.490461320349596
256,8.0,60.0,358.2056258483874,35.99103948723757,36.54971084772008,37.11705419138145,37.11705419138145,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629
257,10.0,60.0,335.83623985256713,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.29812157776688
258,12.0,60.0,356.16866178899943,35.99103948723757,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,42.63629909197568,43.97021721136937,50.50851617956232,54.5522147967359,57.13221394346994
259,14.0,60.0,337.1611186715393,37.11705419138145,38.872472711048495,40.08863585839502,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,45.345868257568206,46.04975006461351,46.76455788581021
260,16.0,60.0,341.95059162880136,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937
261,18.0,60.0,342.6999471573778,37.11705419138145,40.08863585839502,41.98459272639334,43.97021721136937,45.345868257568206,46.76455788581021,49.73648103084244,52.08872427338086,54.5522147967359,57.13221394346994
262,20.0,60.0,364.27045886192803,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,37.693204129189006,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629
263,22.0,60.0,346.29519112981757,37.693204129189006,41.342847853623134,43.97021721136937,46.76455788581021,52.89727214724615,58.91965086935957,70.88181511305702,0.0,0.0,0.0
264,24.0,60.0,343.10521893380644,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
265,26.0,60.0,377.7172516573309,35.99103948723757,36.54971084772008,37.693204129189006,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.98459272639334,43.29812157776688,43.97021721136937
266,28.0,60.0,345.80641114108283,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937
267,30.0,60.0,362.659048561775,36.54971084772008,38.27829736161054,40.08863585839502,44.65274545784855,69.79836905659798,73.09942169544017,75.38640825837804,77.744945422097,80.17727171679005,82.68569570724627
268,32.0,60.0,348.03333543784333,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
269,34.0,60.0,370.76271186440675,37.11705419138145,38.27829736161054,38.872472711048495,39.47587115477783,40.08863585839502,40.71091220978629,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334
270,36.0,60.0,359.38391329150033,38.27829736161054,43.97021721136937,51.29253525353195,101.01703235912464,107.43674143118763,112.51786787588213,121.52601899874426,129.24908973679953,137.46296748158827,148.4682167655258
271,38.0,60.0,351.28245977377725,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
272,40.0,60.0,404.4535749660663,35.99103948723757,35.99103948723757,36.54971084772008,37.11705419138145,37.693204129189006,38.27829736161054,38.27829736161054,38.872472711048495,38.872472711048495,39.47587115477783
273,0.0,65.0,332.13833825390134,37.693204129189006,41.98459272639334,45.345868257568206,49.73648103084244,57.13221394346994,65.62768017420258,0.0,0.0,0.0,0.0
274,2.0,65.0,332.8151178059862,37.11705419138145,38.872472711048495,41.342847853623134,42.63629909197568,43.97021721136937,45.345868257568206,48.227632600028514,51.29253525353195,53.718370715593814,57.13221394346994
275,4.0,65.0,363.5554236533611,35.99103948723757,37.11705419138145,38.27829736161054,38.872472711048495,40.08863585839502,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688
276,6.0,65.0,334.4456241468224,37.11705419138145,39.47587115477783,41.342847853623134,43.29812157776688,45.345868257568206,47.490461320349596,53.718370715593814,59.83423188672673,65.62768017420258,0.0
277,8.0,65.0,325.2692137483406,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,42.63629909197568,42.63629909197568
278,10.0,65.0,334.4202623796163,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
279,12.0,65.0,336.0409649938278,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,41.98459272639334,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855
280,14.0,65.0,356.7153072119585,37.11705419138145,40.71091220978629,47.490461320349596,50.50851617956232,53.718370715593814,54.5522147967359,57.13221394346994,59.83423188672673,61.70620407412351,63.63674273358635
281,16.0,65.0,350.9752480085741,35.99103948723757,38.27829736161054,48.227632600028514,48.976246630114034,49.73648103084244,51.29253525353195,52.08872427338086,52.89727214724615,55.39900223305413,56.258933937941066
282,18.0,65.0,329.3748599596684,37.11705419138145,38.27829736161054,39.47587115477783,40.08863585839502,40.71091220978629,41.342847853623134,41.342847853623134,41.98459272639334,41.98459272639334,42.63629909197568
283,20.0,65.0,341.183388005199,37.11705419138145,38.27829736161054,39.47587115477783,40.71091220978629,41.342847853623134,42.63629909197568,43.29812157776688,43.97021721136937,44.65274545784855,45.345868257568206
284,22.0,65.0,352.61381990309116,37.11705419138145,48.227632600028514,66.6463866603332,74.23410838276291,80.17727171679005,86.59624315553374,92.09950012922702,99.47296206168487,105.7945442944923,112.51786787588213
