,Temperature,Humidity,Sound_speed_20,0.05,1.16875,2.2874999999999996,3.4062499999999996,4.5249999999999995,5.64375,6.762499999999999,7.881249999999999,9.0
252,0.0,60.0,331.48258518423376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2.0,60.0,332.720689798375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,4.0,60.0,333.9592642248543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,6.0,60.0,335.19905957530443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,8.0,60.0,336.4408906153547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,10.0,60.0,337.6856403693719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,12.0,60.0,338.9342659757667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,14.0,60.0,340.1878056053453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,16.0,60.0,341.4473880504302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,18.0,60.0,342.7142440254927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,20.0,60.0,343.98972416378257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,22.0,60.0,345.27531749085927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,24.0,60.0,346.5726800676752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,26.0,60.0,347.8836711420844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,28.0,60.0,349.21039940916006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,30.0,60.0,350.5552840172962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,32.0,60.0,351.9211312411271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,34.0,60.0,353.31123422868126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,36.0,60.0,354.7295027413827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,38.0,60.0,356.1806196338824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,40.0,60.0,357.67025786711224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,65.0,331.4858254933567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2.0,65.0,332.7258880408671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,4.0,65.0,333.9668599259472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,6.0,65.0,335.2095593152608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,8.0,65.0,336.45487585625926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,10.0,65.0,337.7037762640124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,12.0,65.0,338.9573114166162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,14.0,65.0,340.21662479238245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,16.0,65.0,341.4829640485149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,18.0,65.0,342.75769474765445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,20.0,65.0,344.0423217498859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,22.0,65.0,345.3385116057266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,24.0,65.0,346.6481266218091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,26.0,65.0,347.9732678976138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,28.0,65.0,349.3163304313192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,30.0,65.0,350.6800755731697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,32.0,65.0,352.0677223620019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,34.0,65.0,353.4830662640105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,36.0,65.0,354.93063370745807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,38.0,65.0,356.41586976281917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,40.0,65.0,357.94539740023185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,70.0,331.4890877628481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2.0,70.0,332.73111772080694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,4.0,70.0,333.97450072977693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,6.0,70.0,335.22012340674854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,8.0,70.0,336.4689520755342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,10.0,70.0,337.7220394469909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,12.0,70.0,338.9805330984283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,14.0,70.0,340.2456856061714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,16.0,70.0,341.5188683359537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,18.0,70.0,342.8015878881898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,20.0,70.0,344.09551126134295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,22.0,70.0,345.4024926232519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,24.0,70.0,346.7246134528052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,26.0,70.0,348.06423325954796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,28.0,70.0,349.42405458394643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,30.0,70.0,350.80720831868456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,32.0,70.0,352.2173615337942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,34.0,70.0,353.65885765892443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,36.0,70.0,355.1368990808772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,38.0,70.0,356.6577704071289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,40.0,70.0,358.22914604965734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,75.0,331.4923709916635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2.0,75.0,332.73637799580047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,4.0,75.0,333.98218597036055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,6.0,75.0,335.23075138618753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,8.0,75.0,336.48311905897646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,10.0,75.0,337.74043003586917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,12.0,75.0,339.00393159739866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,14.0,75.0,340.274989277594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,16.0,75.0,341.55510309725685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,18.0,75.0,342.8459270342144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,20.0,75.0,344.1492983400531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,22.0,75.0,345.4672692178666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,24.0,75.0,346.80215366859113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,26.0,75.0,348.15658677799405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,28.0,75.0,349.53360074873217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,30.0,75.0,350.93672458870947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,32.0,75.0,352.37011040319055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,34.0,75.0,353.8386977015656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,36.0,75.0,355.34842763088335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,38.0,75.0,356.906506715439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,40.0,75.0,358.52176936709446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,80.0,331.4956744555233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2.0,80.0,332.7416682710492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,4.0,80.0,333.9899151984201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,6.0,80.0,335.24144298115607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,8.0,80.0,336.49737676193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,10.0,80.0,337.75894828934946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,12.0,80.0,339.0275076081378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,14.0,80.0,340.30453713748943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,16.0,80.0,341.5916706083036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,18.0,80.0,342.8907158602203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,20.0,80.0,344.2036887348258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,22.0,80.0,345.5328501876435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,24.0,80.0,346.88076053543244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,26.0,80.0,348.2503482424754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,28.0,80.0,349.6449981804711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,30.0,80.0,351.06866730903454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,32.0,80.0,352.5260315895608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,34.0,80.0,354.02267729589204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,36.0,80.0,355.56535081120575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,38.0,80.0,357.1622682082663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,40.0,80.0,358.8235401007902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,85.0,331.4989976225655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2.0,85.0,332.7469881202446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,4.0,85.0,333.99768811421256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,6.0,85.0,335.25219804850786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,8.0,85.0,336.5117252455395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,10.0,85.0,337.7775945635441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,12.0,85.0,339.05126191121167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,14.0,85.0,340.3343305980952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,16.0,85.0,341.6285732187632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,18.0,85.0,342.93595811403605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,20.0,85.0,344.2586882750549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,22.0,85.0,345.59924443122526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,24.0,85.0,346.96044746799396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,26.0,85.0,348.3455376703519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,28.0,85.0,349.75827650205474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,30.0,85.0,351.2030800197637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,32.0,85.0,352.6851887220568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,34.0,85.0,354.21088899448426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,36.0,85.0,355.78780280181337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,38.0,85.0,357.42524891849564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,40.0,85.0,359.1347385159834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,0.0,90.0,331.5023400973655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,2.0,90.0,332.7523372415127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,4.0,90.0,334.0055045236732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,6.0,90.0,335.2630165338494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,8.0,90.0,336.5261646514234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,10.0,90.0,337.7963692801475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,12.0,90.0,339.0751953440292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,14.0,90.0,340.3643711173029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,16.0,90.0,341.6658133233481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,18.0,90.0,342.9816575971641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,20.0,90.0,344.31430285066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,22.0,90.0,345.6664609418274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,24.0,90.0,347.041228030584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,26.0,90.0,348.4421753116149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,28.0,90.0,349.8734657158736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,30.0,90.0,351.3400068790801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,32.0,90.0,352.84764645013666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,34.0,90.0,354.4034270820056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,36.0,90.0,356.0159206294868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,38.0,90.0,357.69564763957504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,40.0,90.0,359.4556526994758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0.0,95.0,331.50570158297546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,2.0,95.0,332.7577154142672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,4.0,95.0,334.01336430570535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,6.0,95.0,335.2738984462061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,8.0,95.0,336.5406951754764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,10.0,95.0,337.81527290765115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,12.0,95.0,339.0993087871704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,14.0,95.0,340.39466019990516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,16.0,95.0,341.70339336259036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,18.0,95.0,343.02781815752843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,20.0,95.0,344.3705384168429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,22.0,95.0,345.7345088063823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,24.0,95.0,347.1231159178695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,26.0,95.0,348.5402816393829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,28.0,95.0,349.9905961865486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,30.0,95.0,351.4794926716332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,32.0,95.0,353.01347048399384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,34.0,95.0,354.6003875792463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,36.0,95.0,356.2498442567897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,38.0,95.0,357.9736680439063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,40.0,95.0,359.78657897855055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.0,100.0,331.50908185468586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2.0,100.0,332.76312248485266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,4.0,100.0,334.0212673929209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,6.0,100.0,335.28484384361224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,8.0,100.0,336.5553170522344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,10.0,100.0,337.8343059491585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,12.0,100.0,339.12360314868744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,14.0,100.0,340.4251993746595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,16.0,100.0,341.7413158074954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,18.0,100.0,343.07444368222247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,20.0,100.0,344.42740098551263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,22.0,100.0,345.80339718502836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,24.0,100.0,347.2061249703617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,26.0,100.0,348.63987735304056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,28.0,100.0,350.109698677903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,30.0,100.0,351.6215828241956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,32.0,100.0,353.1827276145334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,34.0,100.0,354.8018683287959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,36.0,100.0,356.4897167109986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,38.0,100.0,358.2595189221717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,40.0,100.0,360.1278222211874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
